data,5,2014-03-04 15:06:52,375487933,411979300,128.51,115.4,1.984,234,108,53,22
data,5,2014-03-04 15:06:53,375487654,411978916,131.00,115.4,2.488,59,109,58,22
data,5,2014-03-04 15:06:54,375487386,411978624,134.06,115.4,3.063,205,109,38,22
data,5,2014-03-04 15:06:55,375487133,411978260,137.54,115.4,3.482,14,110,32,22
data,5,2014-03-04 15:06:56,375486846,411977881,141.05,115.4,3.502,247,111,32,22
data,5,2014-03-04 15:06:57,375486533,411977457,144.86,115.4,3.813,388,111,78,22
data,5,2014-03-04 15:06:58,375486153,411976913,148.65,115.4,3.786,324,112,86,22
data,5,2014-03-04 15:06:59,375485769,411976375,153.03,115.4,4.389,278,113,93,22
data,5,2014-03-04 15:07:00,375485410,411975849,158.00,115.4,4.967,250,114,99,22
data,5,2014-03-04 15:07:01,375485024,411975272,163.24,115.4,5.234,269,115,102,22
data,5,2014-03-04 15:07:02,375484580,411974656,168.78,115.4,5.516,274,116,107,22
data,5,2014-03-04 15:07:03,375484150,411974021,174.55,115.4,5.799,226,118,111,22
data,5,2014-03-04 15:07:04,375483688,411973380,180.58,115.8,6.035,226,120,113,22
data,5,2014-03-04 15:07:05,375483235,411972793,186.80,116.2,6.218,171,121,108,22
data,5,2014-03-04 15:07:06,375482741,411972189,193.20,116.6,6.394,204,122,105,22
data,5,2014-03-04 15:07:07,375482217,411971619,199.69,117.0,6.490,187,124,107,22
data,5,2014-03-04 15:07:08,375481688,411971000,206.26,117.4,6.570,200,125,109,22
data,5,2014-03-04 15:07:09,375481185,411970348,212.93,117.4,6.672,200,127,111,22
data,5,2014-03-04 15:07:10,375480671,411969696,219.74,117.4,6.809,205,128,113,22
data,5,2014-03-04 15:07:11,375480114,411969035,226.65,117.4,6.908,209,128,115,22
data,5,2014-03-04 15:07:12,375479520,411968392,233.69,117.4,7.044,169,130,117,22
data,5,2014-03-04 15:07:13,375478933,411967768,240.89,117.4,7.197,144,130,103,22
data,5,2014-03-04 15:07:14,375478343,411967153,248.18,117.4,7.295,1,131,58,22
data,5,2014-03-04 15:07:15,375477772,411966518,255.59,117.4,7.408,1,131,58,22
data,5,2014-03-04 15:07:16,375477208,411965881,262.98,117.4,7.388,0,131,43,22
data,5,2014-03-04 15:07:17,375476689,411965274,270.22,117.4,7.239,1,131,0,22
data,5,2014-03-04 15:07:18,375476162,411964666,277.31,117.4,7.095,1,130,0,22
data,5,2014-03-04 15:07:19,375475618,411964068,284.33,117.4,7.015,0,128,0,22
data,5,2014-03-04 15:07:20,375475088,411963461,291.25,117.4,6.924,1,128,0,22
data,5,2014-03-04 15:07:21,375474589,411962876,298.12,117.4,6.869,0,127,0,22
data,5,2014-03-04 15:07:22,375474141,411962270,304.90,117.4,6.783,114,127,54,22
data,5,2014-03-04 15:07:23,375473616,411961648,311.62,117.4,6.719,141,127,104,22
data,5,2014-03-04 15:07:24,375473091,411961056,318.34,117.4,6.719,119,128,101,22
data,5,2014-03-04 15:07:25,375472490,411960438,325.25,117.4,6.913,126,128,102,22
data,5,2014-03-04 15:07:26,375471868,411959852,332.36,117.4,7.107,105,129,96,22
data,5,2014-03-04 15:07:27,375471237,411959246,339.61,117.4,7.251,104,129,95,22
data,5,2014-03-04 15:07:28,375470606,411958636,347.02,117.4,7.413,106,129,96,22
data,5,2014-03-04 15:07:29,375469972,411958014,354.58,117.4,7.556,98,130,98,22
data,5,2014-03-04 15:07:30,375469271,411957410,362.23,117.4,7.650,112,130,100,22
data,5,2014-03-04 15:07:31,375468614,411956810,370.00,117.4,7.774,109,130,101,22
data,5,2014-03-04 15:07:32,375467925,411956151,377.92,117.4,7.917,66,130,89,22
data,5,2014-03-04 15:07:33,375467228,411955504,385.98,117.4,8.054,2,130,85,22
data,5,2014-03-04 15:07:34,375466522,411954891,394.14,117.4,8.161,2,130,85,22
data,5,2014-03-04 15:07:35,375465836,411954257,402.39,117.4,8.223,0,129,21,22
data,5,2014-03-04 15:07:36,375465165,411953612,410.61,117.4,8.255,2,129,0,22
data,5,2014-03-04 15:07:37,375464478,411952904,418.90,117.4,8.287,1,127,0,22
data,5,2014-03-04 15:07:38,375463780,411952177,427.20,117.4,8.303,2,127,0,22
data,5,2014-03-04 15:07:39,375463057,411951525,435.56,117.4,8.351,1,126,0,22
data,5,2014-03-04 15:07:40,375462291,411950916,444.01,117.4,8.450,0,125,0,22
data,5,2014-03-04 15:07:41,375461503,411950331,452.49,117.0,8.483,0,123,0,22
data,5,2014-03-04 15:07:42,375460687,411949788,461.02,116.6,8.533,0,123,0,22
data,5,2014-03-04 15:07:43,375459879,411949251,469.64,116.2,8.619,0,121,0,22
data,5,2014-03-04 15:07:44,375459010,411948691,478.38,115.8,8.741,0,120,0,22
data,5,2014-03-04 15:07:45,375458145,411948191,487.25,115.4,8.868,0,120,0,22
data,4,2014-03-04 15:07:48,4,4,5,1,3,3,4,,
def,70,0,0,20,8,253,4,134,5,4,134,2,2,132,6,2,132,7,2,132,3,1,2,4,1,2,13,1,1
record,6,timestamp(s),distance(m),altitude(m),speed(m/s),power(watts),heart_rate(bpm),cadence(rpm),temperature(C)
data,6,2014-03-04 15:07:48,514.73,115.4,9.151,0,115,0,22
data,4,2014-03-04 15:07:49,4,4,5,1,3,3,4,,
data,5,2014-03-04 15:07:49,375454788,411945537,524.31,114.8,9.579,0,112,0,22
data,5,2014-03-04 15:07:50,375453996,411944912,533.86,114.4,9.579,0,111,0,22
data,5,2014-03-04 15:07:51,375453206,411944283,543.17,113.8,9.309,0,109,0,22
data,5,2014-03-04 15:07:52,375452445,411943560,552.13,113.4,8.960,0,108,0,22
data,5,2014-03-04 15:07:53,375451940,411942524,561.18,112.8,9.054,1,108,0,22
data,5,2014-03-04 15:07:54,375451651,411941449,570.24,112.8,9.054,0,108,0,22
data,5,2014-03-04 15:07:55,375451325,411940458,579.37,112.8,9.131,0,108,0,22
data,5,2014-03-04 15:07:56,375450699,411939624,588.24,112.8,8.868,0,108,0,22
data,5,2014-03-04 15:07:57,375449871,411939445,596.89,112.8,8.654,0,108,0,22
data,5,2014-03-04 15:07:58,375448987,411939635,605.27,112.8,8.384,177,109,50,22
data,5,2014-03-04 15:07:59,375448224,411940188,613.40,112.8,8.130,159,109,103,22
data,5,2014-03-04 15:08:00,375447703,411941110,621.38,112.8,7.979,246,111,106,22
data,5,2014-03-04 15:08:01,375447409,411942155,629.45,112.8,8.069,247,112,107,22
data,5,2014-03-04 15:08:02,375447170,411943243,637.82,112.8,8.367,183,113,104,22
data,5,2014-03-04 15:08:03,375446875,411944371,646.19,112.8,8.367,196,115,105,22
data,5,2014-03-04 15:08:04,375446467,411945470,654.79,112.8,8.602,181,115,108,22
data,5,2014-03-04 15:08:05,375445874,411946386,663.71,112.8,8.923,198,116,101,22
data,5,2014-03-04 15:08:06,375445131,411947168,672.80,112.8,9.093,79,117,80,22
data,5,2014-03-04 15:08:07,375444376,411947949,682.09,112.8,9.289,2,118,80,22
data,5,2014-03-04 15:08:08,375443691,411948786,691.42,112.8,9.329,25,118,51,22
data,5,2014-03-04 15:08:09,375443000,411949631,700.71,112.8,9.289,106,118,108,22
data,5,2014-03-04 15:08:10,375442331,411950506,709.86,112.4,9.151,106,118,110,22
data,5,2014-03-04 15:08:11,375441685,411951394,719.05,112.0,9.190,90,118,89,22
data,5,2014-03-04 15:08:12,375440988,411952333,728.34,111.6,9.289,0,118,83,22
data,5,2014-03-04 15:08:13,375440301,411953192,737.71,111.0,9.370,0,119,83,22
data,5,2014-03-04 15:08:14,375439600,411954041,747.12,110.6,9.411,1,118,20,22
data,5,2014-03-04 15:08:15,375438900,411954897,756.53,110.6,9.411,0,118,0,22
data,5,2014-03-04 15:08:16,375438202,411955803,765.94,110.6,9.411,1,118,0,22
data,5,2014-03-04 15:08:17,375437540,411956672,775.33,110.6,9.390,0,117,13,22
data,5,2014-03-04 15:08:18,375436838,411957587,784.77,110.6,9.432,0,117,73,22
data,5,2014-03-04 15:08:19,375436114,411958450,794.26,110.6,9.494,15,116,88,22
data,5,2014-03-04 15:08:20,375435401,411959329,803.84,110.6,9.579,78,116,106,22
data,5,2014-03-04 15:08:21,375434733,411960238,813.44,110.6,9.600,100,116,99,22
data,5,2014-03-04 15:08:22,375434020,411961199,823.15,110.6,9.708,93,116,101,22
data,5,2014-03-04 15:08:23,375433275,411962133,832.97,110.6,9.819,95,116,102,22
data,5,2014-03-04 15:08:24,375432501,411963114,842.97,110.2,9.956,99,116,103,22
data,5,2014-03-04 15:08:25,375431732,411964042,853.06,109.8,10.143,81,116,105,22
data,5,2014-03-04 15:08:26,375430955,411965028,863.36,109.4,10.289,102,117,106,22
data,5,2014-03-04 15:08:27,375430193,411965965,873.74,109.0,10.388,92,117,107,22
data,5,2014-03-04 15:08:28,375429337,411967002,884.28,108.6,10.541,93,117,108,22
data,5,2014-03-04 15:08:29,375428545,411968014,894.93,108.6,10.646,84,117,109,22
data,5,2014-03-04 15:08:30,375427774,411969019,905.65,108.6,10.725,108,117,110,22
data,5,2014-03-04 15:08:31,375426984,411969999,916.46,108.6,10.806,113,117,111,22
data,5,2014-03-04 15:08:32,375426162,411971044,927.35,108.6,10.888,114,117,111,22
data,5,2014-03-04 15:08:33,375425347,411972080,938.35,108.6,10.999,114,117,112,22
data,5,2014-03-04 15:08:34,375424559,411973101,949.40,108.6,11.054,121,117,101,22
data,5,2014-03-04 15:08:35,375423711,411974156,960.51,108.2,11.111,0,117,91,22
data,5,2014-03-04 15:08:36,375422922,411975143,971.68,107.6,11.168,0,117,91,22
data,5,2014-03-04 15:08:37,375422136,411976147,982.85,107.2,11.168,0,117,45,22
data,5,2014-03-04 15:08:38,375421322,411977174,994.01,106.8,11.168,0,116,0,22
data,5,2014-03-04 15:08:39,375420527,411978183,1005.10,106.4,11.082,0,115,0,22
data,5,2014-03-04 15:08:40,375419751,411979232,1016.15,106.4,11.054,0,114,0,22
data,5,2014-03-04 15:08:41,375418957,411980292,1027.15,106.4,10.998,0,113,0,22
data,5,2014-03-04 15:08:42,375418204,411981248,1038.09,106.4,10.942,0,113,0,22
data,5,2014-03-04 15:08:43,375417424,411982214,1048.95,106.4,10.859,0,113,0,22
data,5,2014-03-04 15:08:44,375416658,411983192,1059.67,106.4,10.724,0,112,0,22
data,5,2014-03-04 15:08:45,375415921,411984123,1070.27,106.0,10.592,0,112,0,22
data,5,2014-03-04 15:08:46,375415202,411985022,1080.55,105.6,10.289,137,113,76,22
data,5,2014-03-04 15:08:47,375414462,411986004,1090.67,105.0,10.119,127,113,93,22
data,5,2014-03-04 15:08:48,375413761,411986920,1100.72,104.6,10.048,100,114,97,22
data,5,2014-03-04 15:08:49,375413039,411987867,1110.77,104.2,10.048,115,114,109,22
data,5,2014-03-04 15:08:50,375412315,411988793,1120.86,104.2,10.095,160,115,110,22
data,5,2014-03-04 15:08:51,375411565,411989720,1130.91,104.2,10.048,124,116,110,22
data,5,2014-03-04 15:08:52,375410819,411990629,1140.96,104.2,10.048,135,117,110,22
data,5,2014-03-04 15:08:53,375410097,411991548,1151.01,104.2,10.048,156,117,110,22
data,5,2014-03-04 15:08:54,375409360,411992467,1161.06,104.2,10.048,138,118,110,22
data,5,2014-03-04 15:08:55,375408616,411993433,1171.10,104.2,10.048,139,117,110,22
data,5,2014-03-04 15:08:56,375407859,411994352,1181.13,104.2,10.024,168,117,110,22
data,5,2014-03-04 15:08:57,375407127,411995230,1191.19,104.2,10.048,137,118,105,22
data,5,2014-03-04 15:08:58,375406396,411996163,1201.25,104.2,10.071,138,118,101,22
data,5,2014-03-04 15:08:59,375405656,411997076,1211.28,104.2,10.034,124,119,104,22
data,5,2014-03-04 15:09:00,375404918,411997967,1221.27,104.2,9.987,137,120,108,22
data,5,2014-03-04 15:09:01,375404193,411998862,1231.16,104.2,9.895,136,121,108,22
data,5,2014-03-04 15:09:02,375403458,411999820,1240.99,104.2,9.827,123,122,107,22
data,5,2014-03-04 15:09:03,375402759,412000747,1250.82,104.2,9.827,151,123,106,22
data,5,2014-03-04 15:09:04,375402129,412001661,1260.62,104.2,9.804,161,124,106,22
data,5,2014-03-04 15:09:05,375401492,412002635,1270.38,104.2,9.759,166,125,106,22
data,5,2014-03-04 15:09:06,375400862,412003611,1280.12,104.2,9.737,136,126,106,22
data,5,2014-03-04 15:09:07,375400228,412004586,1289.83,104.2,9.715,161,126,105,22
data,5,2014-03-04 15:09:08,375399554,412005562,1299.53,104.2,9.693,142,127,105,22
data,5,2014-03-04 15:09:09,375398899,412006471,1309.18,104.2,9.650,72,128,75,22
data,5,2014-03-04 15:09:10,375398294,412007413,1318.78,104.2,9.606,0,129,75,22
data,5,2014-03-04 15:09:11,375397720,412008428,1328.39,104.2,9.606,118,129,69,22
data,5,2014-03-04 15:09:12,375397172,412009458,1337.89,104.2,9.500,72,131,90,22
data,5,2014-03-04 15:09:13,375396585,412010436,1347.32,104.2,9.437,0,131,85,22
data,5,2014-03-04 15:09:14,375395984,412011300,1356.82,104.2,9.500,95,130,69,22
data,5,2014-03-04 15:09:15,375395291,412012232,1366.20,104.2,9.375,197,131,111,22
data,5,2014-03-04 15:09:16,375394637,412013104,1375.41,104.2,9.214,190,130,112,22
data,5,2014-03-04 15:09:17,375394006,412014049,1384.69,104.2,9.274,154,130,106,22
data,5,2014-03-04 15:09:18,375393424,412015048,1394.17,104.2,9.479,173,130,105,22
data,5,2014-03-04 15:09:19,375392843,412016103,1403.71,104.2,9.542,195,131,107,22
data,5,2014-03-04 15:09:20,375392278,412017135,1413.31,103.8,9.606,169,131,107,22
data,5,2014-03-04 15:09:21,375391674,412018156,1423.03,103.4,9.715,192,132,107,22
data,5,2014-03-04 15:09:22,375391048,412019156,1432.80,103.0,9.769,173,132,108,22
data,5,2014-03-04 15:09:23,375390410,412020175,1442.59,102.6,9.791,167,132,108,22
data,5,2014-03-04 15:09:24,375389807,412021186,1452.45,102.2,9.859,178,132,109,22
data,5,2014-03-04 15:09:25,375389209,412022222,1462.35,102.2,9.904,182,132,109,22
data,5,2014-03-04 15:09:26,375388647,412023282,1472.28,102.2,9.927,194,132,109,22
data,5,2014-03-04 15:09:27,375388078,412024337,1482.28,102.2,9.997,215,132,109,22
data,5,2014-03-04 15:09:28,375387472,412025331,1492.27,102.2,9.997,202,132,109,22
data,5,2014-03-04 15:09:29,375386814,412026363,1502.25,102.2,9.973,210,133,108,22
data,5,2014-03-04 15:09:30,375386226,412027360,1512.20,102.2,9.950,205,133,107,22
data,5,2014-03-04 15:09:31,375385649,412028369,1522.10,102.2,9.904,214,134,107,22
data,5,2014-03-04 15:09:32,375385033,412029375,1531.94,102.2,9.836,244,134,106,22
data,5,2014-03-04 15:09:33,375384414,412030346,1541.68,102.2,9.747,243,134,105,22
data,5,2014-03-04 15:09:34,375383826,412031335,1551.39,102.2,9.703,235,134,105,22
data,5,2014-03-04 15:09:35,375383232,412032304,1561.00,102.2,9.614,188,134,105,22
data,5,2014-03-04 15:09:36,375382620,412033285,1570.59,102.2,9.593,223,135,104,22
data,5,2014-03-04 15:09:37,375382013,412034282,1580.14,102.2,9.550,259,135,104,22
data,5,2014-03-04 15:09:38,375381433,412035254,1589.65,102.2,9.507,258,135,104,22
data,5,2014-03-04 15:09:39,375380839,412036231,1599.12,102.2,9.465,265,135,104,22
data,5,2014-03-04 15:09:40,375380240,412037219,1608.58,102.2,9.465,237,136,103,22
data,5,2014-03-04 15:09:41,375379690,412038149,1618.05,102.2,9.465,229,136,102,22
data,5,2014-03-04 15:09:42,375379108,412039119,1627.51,102.2,9.465,219,136,102,22
data,5,2014-03-04 15:09:43,375378567,412040047,1636.89,102.2,9.382,244,136,101,22
data,5,2014-03-04 15:09:44,375377967,412041012,1646.21,102.2,9.321,223,136,100,22
data,5,2014-03-04 15:09:45,375377463,412041929,1655.47,102.6,9.260,231,137,100,22
data,5,2014-03-04 15:09:46,375376902,412042852,1664.67,103.0,9.201,267,137,99,22
data,5,2014-03-04 15:09:47,375376350,412043759,1673.80,103.4,9.122,248,137,100,22
data,5,2014-03-04 15:09:48,375375756,412044687,1682.86,103.8,9.064,234,137,100,22
data,5,2014-03-04 15:09:49,375375180,412045609,1691.94,104.2,9.083,213,137,99,22
data,5,2014-03-04 15:09:50,375374616,412046543,1701.05,104.2,9.103,221,138,99,22
data,5,2014-03-04 15:09:51,375374102,412047459,1710.13,104.2,9.083,232,138,99,22
data,5,2014-03-04 15:09:52,375373531,412048392,1719.17,104.2,9.045,276,138,99,22
data,5,2014-03-04 15:09:53,375372952,412049317,1728.20,104.2,9.026,271,138,99,22
data,5,2014-03-04 15:09:54,375372389,412050210,1737.23,104.2,9.026,233,138,99,22
data,5,2014-03-04 15:09:55,375371836,412051138,1746.29,104.2,9.064,217,139,98,22
data,5,2014-03-04 15:09:56,375371285,412052083,1755.32,104.2,9.026,239,139,98,22
data,5,2014-03-04 15:09:57,375370772,412053017,1764.30,104.2,8.988,228,138,98,22
data,5,2014-03-04 15:09:58,375370222,412053955,1773.27,104.2,8.969,198,139,98,22
data,5,2014-03-04 15:09:59,375369643,412054897,1782.21,104.2,8.932,224,138,98,22
data,5,2014-03-04 15:10:00,375369044,412055779,1791.14,104.2,8.932,229,139,99,22
data,5,2014-03-04 15:10:01,375368444,412056681,1800.11,104.2,8.969,185,139,100,22
data,5,2014-03-04 15:10:02,375367821,412057650,1809.14,104.2,9.030,195,139,100,22
data,5,2014-03-04 15:10:03,375367212,412058625,1818.47,104.2,9.088,185,139,100,22
data,5,2014-03-04 15:10:04,375366698,412059489,1827.35,104.2,9.126,167,139,100,22
data,5,2014-03-04 15:10:05,375366115,412060430,1836.46,104.2,9.107,171,139,101,22
data,5,2014-03-04 15:10:06,375365485,412061399,1845.58,104.2,9.126,192,139,101,22
data,5,2014-03-04 15:10:07,375364904,412062315,1854.79,104.2,9.166,162,139,103,22
data,5,2014-03-04 15:10:08,375364288,412063318,1863.97,104.2,9.225,162,139,103,22
data,5,2014-03-04 15:10:09,375363712,412064310,1873.30,104.2,9.325,163,139,105,22
data,5,2014-03-04 15:10:10,375363103,412065293,1882.73,104.2,9.428,181,140,107,22
data,5,2014-03-04 15:10:11,375362445,412066316,1892.28,104.2,9.554,140,140,105,22
data,5,2014-03-04 15:10:12,375361832,412067378,1902.01,104.2,9.728,143,140,98,22
data,5,2014-03-04 15:10:13,375361229,412068439,1911.94,104.2,9.931,78,141,83,22
data,5,2014-03-04 15:10:14,375360576,412069513,1922.01,104.2,10.071,63,140,67,22
data,5,2014-03-04 15:10:15,375359913,412070599,1932.20,104.2,10.191,77,141,70,22
data,5,2014-03-04 15:10:16,375359250,412071668,1942.54,104.2,10.339,68,140,89,22
data,5,2014-03-04 15:10:17,375358530,412072785,1952.95,104.2,10.414,106,141,92,22
data,5,2014-03-04 15:10:18,375357820,412073853,1963.50,104.2,10.543,102,141,93,22
data,5,2014-03-04 15:10:19,375357132,412074949,1974.23,104.2,10.728,136,141,95,22
data,5,2014-03-04 15:10:20,375356448,412076094,1985.03,103.8,10.809,143,141,96,22
data,5,2014-03-04 15:10:21,375355720,412077288,1996.04,103.4,11.003,134,140,98,22
data,5,2014-03-04 15:10:22,375355021,412078435,2007.16,103.0,11.118,136,140,100,22
data,5,2014-03-04 15:10:23,375354304,412079641,2018.45,102.4,11.294,136,140,101,22
data,5,2014-03-04 15:10:24,375353555,412080878,2029.96,102.0,11.506,130,139,104,22
data,5,2014-03-04 15:10:25,375352786,412082112,2041.71,102.0,11.759,121,138,105,22
data,5,2014-03-04 15:10:26,375351999,412083428,2053.76,101.6,11.990,113,138,104,22
data,5,2014-03-04 15:10:27,375351211,412084709,2065.93,101.2,12.229,99,137,101,22
data,5,2014-03-04 15:10:28,375350412,412086001,2078.30,100.8,12.371,121,137,103,22
data,5,2014-03-04 15:10:29,375349608,412087347,2090.86,100.2,12.553,111,136,104,22
data,5,2014-03-04 15:10:30,375348814,412088693,2103.56,99.6,12.702,103,136,104,22
data,5,2014-03-04 15:10:31,375348018,412090020,2116.38,99.0,12.817,116,136,104,22
data,5,2014-03-04 15:10:32,375347195,412091384,2129.27,98.4,12.894,112,136,104,22
data,5,2014-03-04 15:10:33,375346388,412092698,2142.20,97.8,12.933,128,135,104,22
data,5,2014-03-04 15:10:34,375345538,412094023,2155.18,97.8,12.973,128,135,103,22
data,5,2014-03-04 15:10:35,375344747,412095350,2168.11,97.8,12.933,163,135,103,22
data,5,2014-03-04 15:10:36,375343963,412096645,2180.96,97.4,12.856,152,135,102,22
data,5,2014-03-04 15:10:37,375343170,412097917,2193.78,97.0,12.817,177,134,101,22
data,5,2014-03-04 15:10:38,375342376,412099209,2206.52,96.6,12.740,166,134,100,22
data,5,2014-03-04 15:10:39,375341581,412100468,2219.17,96.2,12.652,183,135,99,22
data,5,2014-03-04 15:10:40,375340804,412101716,2231.75,95.6,12.577,194,135,98,22
data,5,2014-03-04 15:10:41,375340081,412102982,2244.22,95.6,12.467,188,135,97,22
data,5,2014-03-04 15:10:42,375339344,412104214,2256.51,95.6,12.288,162,135,100,22
data,5,2014-03-04 15:10:43,375338621,412105392,2268.65,95.6,12.148,169,135,100,22
data,5,2014-03-04 15:10:44,375337908,412106576,2280.63,95.6,11.978,169,135,99,22
data,5,2014-03-04 15:10:45,375337143,412107746,2292.38,95.6,11.716,205,135,98,22
data,5,2014-03-04 15:10:46,375336437,412108787,2303.90,95.6,11.557,201,136,96,22
data,5,2014-03-04 15:10:47,375335727,412109883,2315.34,95.6,11.434,218,136,95,22
data,5,2014-03-04 15:10:48,375335073,412111026,2326.59,95.6,11.253,229,137,94,22
data,5,2014-03-04 15:10:49,375334401,412112142,2337.70,95.6,11.107,231,137,93,22
